Date,kWh,Temp_avg,Dew_avg,Hum_avg,Wind_avg,Press_avg,Precipit
2018-12-08,1.5599583333333333,83.0,76.1,80.8,5.7,29.9,0.09
2018-12-09,0.9262916666666667,79.1,75.5,89.0,9.0,29.9,0.03
2018-12-10,1.0005416666666667,71.9,65.0,80.1,8.2,29.8,0.0
2018-12-11,0.51175,50.9,49.4,94.8,13.3,29.9,0.13
2018-12-12,0.50025,62.8,56.0,79.2,8.6,29.9,0.0
2018-12-13,0.3965416666666666,65.5,58.7,80.1,10.0,29.6,0.68
2018-12-14,0.46041666666666664,47.7,43.1,84.6,12.7,29.8,0.01
2018-12-15,0.467125,53.6,39.6,61.6,8.3,30.0,0.0
2018-12-16,0.5679166666666666,52.7,44.7,75.7,1.6,30.2,0.0
2018-12-17,0.48445833333333327,57.0,50.1,81.2,2.7,30.1,0.0
2018-12-18,0.39245833333333335,54.5,53.0,95.2,4.5,30.0,0.0
2018-12-19,0.41283333333333333,54.8,54.2,97.7,5.3,29.7,0.08
2018-12-20,0.4539583333333333,56.8,44.4,69.1,12.4,29.7,0.07
2018-12-21,0.460875,52.6,32.7,48.6,7.8,29.9,0.0
2018-12-22,0.447125,62.4,52.7,72.3,8.4,29.9,0.0
2018-12-23,0.27349999999999997,60.3,50.9,75.3,7.7,30.1,0.0
2018-12-24,0.38691666666666663,56.8,50.4,79.9,7.6,30.1,0.0
2018-12-25,0.4322916666666667,63.6,61.9,94.6,6.5,30.0,0.0
2018-12-26,0.42724999999999996,66.0,64.9,96.3,20.6,29.8,0.0
2018-12-27,0.39395833333333335,61.4,56.3,85.0,8.3,29.7,1.3
2018-12-28,0.41920833333333335,53.7,41.9,65.7,9.2,29.9,0.4
2018-12-29,0.5163333333333333,49.6,41.7,74.4,11.7,30.0,0.0
2018-12-30,0.5755416666666667,47.1,45.4,94.3,6.9,29.9,0.0
2018-12-31,0.45245833333333335,49.9,48.2,94.3,5.1,29.8,0.32
2019-01-01,0.43333333333333335,50.7,45.5,84.8,5.0,30.0,0.03
2019-01-02,0.3641666666666667,60.1,58.5,94.7,7.0,30.0,0.14
2019-01-03,0.4479583333333333,53.1,50.9,92.4,4.8,29.9,0.14
2019-01-04,0.44275,48.2,38.6,71.2,4.6,30.1,0.0
2019-01-05,0.8664166666666667,79.5,71.9,78.0,15.5,29.8,0.0
2019-01-06,0.585875,81.9,73.3,77.6,3.4,29.8,0.13
2019-01-07,1.29725,82.7,74.5,77.5,6.7,29.9,0.0
2019-01-08,1.3754166666666665,85.3,72.9,68.1,4.3,29.9,0.0
2019-01-09,1.4075833333333332,86.1,69.5,61.6,6.1,29.9,0.0
2019-01-10,1.1437083333333333,81.8,73.1,76.8,8.0,29.9,0.0
2019-01-11,0.40558333333333335,48.0,36.5,67.3,4.3,30.2,0.0
2019-01-12,0.4935833333333333,59.1,31.2,35.8,10.1,30.0,0.07
2019-01-13,0.5165416666666667,48.3,37.8,68.2,8.0,30.2,0.0
2019-01-14,0.5363333333333333,45.6,37.2,73.8,6.1,30.3,0.0
2019-01-15,0.5403333333333333,48.1,40.8,76.2,4.6,30.2,0.0
2019-01-16,0.47537500000000005,55.8,53.3,91.8,8.3,30.1,0.0
2019-01-17,0.3733333333333333,61.9,59.2,91.4,5.4,30.0,0.07
2019-01-18,0.47141666666666665,62.3,61.0,95.6,6.6,29.9,0.0
2019-01-19,0.5539583333333333,54.1,45.0,72.5,17.5,29.9,0.5
2019-01-20,0.6736666666666666,40.9,28.8,64.1,6.8,30.2,0.0
2019-01-21,0.51925,50.4,43.8,79.5,9.3,30.1,0.0
2019-01-22,0.39037499999999997,66.9,59.4,77.5,13.7,29.8,0.0
2019-01-23,0.5459999999999999,43.8,37.7,80.6,14.5,29.9,0.72
2019-01-24,0.4995833333333333,44.1,31.0,65.0,3.7,30.1,0.23
2019-01-25,0.5441666666666667,48.0,36.3,68.2,5.8,30.2,0.0
2019-01-26,0.47041666666666665,52.7,47.9,85.6,5.3,30.1,0.0
2019-01-27,0.4154166666666666,54.4,46.6,78.1,5.1,30.0,0.03
2019-01-28,0.42874999999999996,58.1,48.9,74.1,9.1,29.8,0.0
2019-01-29,0.5121666666666667,44.2,25.1,49.8,13.5,30.1,0.15
2019-01-30,0.5153333333333333,45.3,28.4,54.3,7.2,30.1,0.0
2019-01-31,0.4598333333333333,53.1,50.0,89.5,8.9,30.0,0.0
2019-02-01,0.5095833333333334,52.3,50.7,94.4,10.5,29.9,0.0
2019-02-02,0.3667916666666667,60.2,58.8,95.2,7.3,30.0,0.01
2019-02-03,0.42625,62.7,60.5,92.7,7.0,29.9,0.0
2019-02-04,0.44654166666666667,54.7,40.6,65.4,4.1,30.1,0.0
2019-02-05,0.7989166666666666,74.9,69.9,85.1,10.9,29.9,0.0
2019-02-06,1.5984999999999998,84.7,74.0,73.2,4.7,29.8,0.0
2019-02-07,1.1410416666666667,81.1,75.7,84.3,8.3,29.9,0.0
2019-02-08,1.4578333333333333,86.2,72.2,65.0,3.6,29.8,0.0
2019-02-09,1.751125,85.5,67.3,57.5,6.8,29.9,0.0
2019-02-10,1.23775,81.6,72.9,77.0,5.9,29.9,0.0
2019-02-11,0.41533333333333333,55.7,41.2,62.6,5.5,30.2,0.0
2019-02-12,0.44158333333333327,51.2,33.0,53.3,6.5,30.1,0.0
2019-02-13,0.4649583333333333,52.4,40.1,66.1,5.8,30.1,0.0
2019-02-14,0.38558333333333333,63.5,55.8,78.3,7.9,29.8,0.0
2019-02-15,0.389125,68.3,63.9,86.5,6.3,29.7,0.0
2019-02-16,0.439125,63.1,59.8,89.3,5.6,29.6,0.01
2019-02-17,0.343875,60.3,55.9,86.2,10.5,29.7,0.01
2019-02-18,0.5550833333333333,53.8,36.3,53.4,14.5,30.0,0.06
2019-02-19,0.5332916666666666,47.9,44.8,90.6,10.9,29.8,0.0
2019-02-20,0.42112499999999997,52.0,44.7,78.8,8.5,29.8,0.27
2019-02-21,0.44325,51.8,49.9,93.7,10.0,29.8,0.0
2019-02-22,0.3833333333333333,61.2,60.9,98.9,6.5,29.8,0.19
2019-02-23,0.3675833333333333,70.6,59.0,71.5,10.2,29.8,0.0
2019-02-24,0.5099583333333333,58.0,34.1,42.1,9.3,30.1,0.0
2019-02-25,0.4589583333333333,53.7,43.9,71.7,9.8,30.1,0.0
2019-02-26,0.39725000000000005,58.4,58.3,99.6,8.3,30.0,0.03
2019-02-27,0.4009583333333333,64.7,64.7,99.9,4.8,29.9,0.56
2019-02-28,0.42758333333333337,51.7,51.2,98.4,9.2,29.9,0.03
2019-03-01,0.5604583333333334,48.8,47.6,95.7,8.2,29.9,1.47
2019-03-02,0.439125,64.9,64.2,97.6,7.7,29.8,0.05
2019-03-03,0.5052083333333334,54.6,52.4,92.6,12.0,29.9,0.08
2019-03-04,0.3609166666666666,60.6,54.7,81.7,10.3,30.0,0.0
2019-03-05,0.6087083333333333,73.5,71.3,92.9,9.1,29.8,0.45
2019-03-06,1.4172500000000001,84.1,72.9,71.9,5.3,29.8,0.0
2019-03-07,1.0567916666666666,80.9,76.4,87.0,6.9,29.8,0.13
2019-03-08,1.0597083333333333,85.4,73.3,67.8,3.7,29.8,0.0
2019-03-09,1.5624583333333335,85.4,69.4,60.6,7.2,29.8,0.0
2019-03-10,0.8768750000000001,80.8,72.0,76.5,6.2,29.9,0.0
2019-03-11,0.4413333333333333,54.2,42.0,67.6,4.5,30.1,0.0
2019-03-12,0.4696666666666667,53.6,40.8,67.5,2.8,29.9,0.0
2019-03-13,0.6970000000000001,72.1,69.5,91.5,12.8,29.6,0.0
2019-03-14,0.341375,70.4,53.2,59.8,11.1,29.8,0.38
2019-03-15,0.2674583333333333,58.1,33.8,40.6,13.6,30.2,0.0
2019-03-16,0.26416666666666666,56.5,34.2,44.0,6.8,30.2,0.0
2019-03-17,0.4482083333333333,55.6,37.6,53.7,5.3,30.2,0.0
2019-03-18,0.380875,57.1,39.7,57.0,5.9,30.1,0.0
2019-03-19,0.44979166666666665,58.7,43.3,60.2,6.2,30.1,0.0
2019-03-20,0.382625,61.3,45.7,62.5,2.8,30.1,0.0
2019-03-21,0.390380113375,64.4,44.5,55.3,3.2,30.1,0.0
2019-03-22,0.3934938858333333,66.0,48.7,59.4,5.1,30.0,0.0
2019-03-23,0.3933197117916667,65.1,58.7,81.1,9.4,30.0,0.0
2019-03-24,0.455,69.0,64.3,85.9,7.3,30.0,0.0
2019-03-25,0.491125,73.1,64.8,77.0,7.2,30.0,0.0
2019-03-26,0.6332083333333333,65.9,50.8,60.8,6.7,30.1,0.0
2019-03-27,0.58875,62.3,47.0,60.3,8.9,30.1,0.0
2019-03-28,0.3658333333333333,63.9,55.4,76.3,9.0,30.1,0.0
2019-03-29,0.3762083333333333,69.5,62.6,80.0,10.7,29.9,0.0
2019-03-30,0.5985,66.5,60.7,81.9,12.0,29.9,0.03
2019-03-31,0.40354166666666663,50.8,38.7,63.6,14.6,30.1,0.0
2019-04-01,0.48645833333333327,47.7,41.5,80.8,5.6,29.9,0.16
2019-04-02,0.43249999999999994,70.4,67.9,92.4,5.3,29.8,0.01
2019-04-03,0.5773333333333334,37.4,29.1,72.7,14.0,30.2,0.0
2019-04-04,0.41887499999999994,72.3,69.0,90.5,7.7,29.9,0.34
2019-04-05,0.7702083333333333,73.3,67.2,83.3,6.8,29.7,0.88
2019-04-06,1.2009583333333333,80.4,74.0,83.0,7.6,29.8,0.0
2019-04-07,1.5973333333333333,82.4,76.5,83.2,8.8,29.9,1.21
2019-04-08,1.1420000000000001,84.6,73.1,69.3,6.2,29.8,0.0
2019-04-09,1.6249583333333335,86.4,70.1,61.1,7.4,29.9,0.0
2019-04-10,0.9937083333333333,81.3,70.5,71.6,4.4,29.9,0.02
2019-04-11,0.40554166666666663,64.4,59.1,83.3,7.5,29.9,0.0
2019-04-12,0.42124999999999996,58.5,42.3,60.6,2.9,29.9,0.0
2019-04-13,0.509875,71.0,65.6,84.3,12.2,29.5,0.15
2019-04-14,0.45979166666666665,58.0,42.4,58.6,11.4,29.8,0.19
2019-04-15,0.3597083333333333,64.8,52.5,67.4,7.8,29.9,0.0
2019-04-16,0.4635416666666667,70.5,62.7,77.6,13.0,29.9,0.0
2019-04-17,0.6755,72.6,70.2,92.2,13.9,29.7,0.0
2019-04-18,0.6118750000000001,66.7,62.9,88.5,11.3,29.6,0.78
2019-04-19,0.34154166666666663,64.4,45.6,53.3,13.2,29.9,0.76
2019-04-20,0.2839583333333333,64.7,47.0,57.8,2.8,29.9,0.0
2019-04-21,0.3754583333333333,68.7,57.8,71.4,11.4,29.9,0.0
2019-04-22,0.49866666666666665,70.8,63.9,80.3,11.8,29.9,0.0
2019-04-23,0.5283333333333333,71.1,68.4,91.4,8.7,29.9,0.0
2019-04-24,0.5307499999999999,71.5,69.1,92.7,10.5,29.8,0.02
2019-04-25,0.7059166666666666,72.0,62.4,75.4,8.4,29.7,0.07
2019-04-26,0.8802083333333334,73.3,61.5,69.2,4.8,29.9,0.0
2019-04-27,0.6799583333333333,74.5,61.8,66.5,9.1,29.8,0.0
2019-04-28,0.7279583333333334,72.4,64.3,77.2,9.1,29.8,0.0
2019-04-29,0.846625,77.5,70.8,80.7,12.8,29.8,0.0
2019-04-30,0.9861666666666666,79.4,72.0,78.7,16.7,29.8,0.0
2019-05-01,0.6565833333333334,53.7,44.5,77.1,3.5,30.0,0.0
2019-05-02,0.394625,71.6,68.9,91.5,8.0,29.8,0.0
2019-05-03,0.566,39.3,20.7,49.3,9.4,30.3,0.0
2019-05-04,0.607625,73.3,69.9,89.8,7.2,29.8,0.01
2019-05-05,1.0181250000000002,74.5,65.3,75.0,6.8,29.8,0.0
2019-05-06,1.1205,75.4,75.1,99.1,12.9,29.7,0.74
2019-05-07,1.3793333333333333,85.3,77.0,78.5,6.5,29.9,0.0
2019-05-08,1.507125,86.1,73.5,67.5,4.7,29.8,0.13
2019-05-09,1.5811666666666666,86.5,68.4,58.6,3.9,29.9,0.0
2019-05-10,1.0492916666666667,81.0,70.4,71.7,3.8,29.8,0.0
2019-05-11,0.399125,71.5,65.0,80.8,6.3,30.0,0.0
2019-05-12,0.35941666666666666,62.4,53.4,73.5,5.4,29.9,0.0
2019-05-13,0.5955,72.1,61.4,72.5,5.8,29.8,0.0
2019-05-14,0.7118333333333333,74.5,63.8,72.6,7.5,29.9,0.0
2019-05-15,0.789,75.9,65.5,72.4,6.7,29.9,0.0
2019-05-16,0.7737083333333333,75.4,65.2,73.5,7.2,29.9,0.0
2019-05-17,0.90325,77.1,71.5,83.9,11.3,29.8,0.0
2019-05-18,1.0475416666666666,80.0,75.1,85.1,13.0,29.6,0.0
2019-05-19,1.5657083333333333,82.8,77.1,84.1,9.2,29.7,0.09
2019-05-20,1.2377083333333334,82.3,75.4,80.7,16.2,29.7,0.0
2019-05-21,1.1747916666666667,83.1,74.7,76.1,16.0,29.6,0.0
2019-05-22,1.3813333333333333,83.6,75.5,76.9,17.2,29.7,0.0
2019-05-23,0.9247916666666667,82.3,75.6,80.3,17.5,29.9,0.0
2019-05-24,0.48524999999999996,81.4,74.2,79.5,14.1,29.9,0.0
2019-05-25,0.431375,81.5,73.8,78.5,11.9,29.9,0.0
2019-05-26,0.4303333333333333,80.8,72.6,77.5,9.8,29.9,0.0
2019-05-27,0.49524999999999997,82.0,69.7,68.5,9.4,29.8,0.0
2019-05-28,0.49695833333333334,83.4,74.6,75.5,12.8,29.7,0.0
2019-05-29,0.7011666666666666,80.2,71.0,74.2,8.0,29.7,0.0
2019-05-30,0.70675,81.3,74.6,81.3,6.8,29.8,0.0
2019-05-31,0.5083333333333333,80.9,75.3,84.2,4.8,29.8,0.06
2019-06-01,0.561125,58.9,54.6,87.3,5.6,30.0,0.0
2019-06-02,0.41050000000000003,74.5,69.3,84.7,11.9,29.8,0.0
2019-06-03,0.44054166666666666,46.6,31.3,57.3,8.9,30.3,0.0
2019-06-04,0.8855416666666667,73.6,71.0,92.0,11.3,29.8,0.0
2019-06-05,0.9526249999999999,74.3,66.5,78.4,7.4,29.8,0.0
2019-06-06,1.1919583333333332,82.0,72.7,75.8,5.7,29.6,1.72
2019-06-07,1.8564583333333333,85.4,76.3,76.6,5.0,29.9,0.0
2019-06-08,1.6624166666666664,87.0,73.8,66.7,5.4,29.8,0.0
2019-06-09,1.6345833333333333,86.1,69.8,61.9,5.1,29.9,0.0
2019-06-10,1.1202916666666667,81.5,71.8,74.1,5.0,29.8,0.0
2019-06-11,0.43154166666666666,68.0,57.9,72.7,6.3,30.1,0.0
2019-06-12,0.40091666666666664,66.0,56.4,73.6,7.6,30.0,0.0
2019-06-13,1.2664583333333332,81.0,66.2,63.0,5.8,29.9,0.0
2019-06-14,1.8877916666666668,81.5,70.5,70.5,9.5,29.9,0.0
2019-06-15,1.6325416666666666,85.3,75.0,72.4,10.3,29.8,0.0
2019-06-16,2.202375,78.0,74.3,88.9,13.3,29.8,0.0
2019-06-17,0.8866666666666667,76.8,71.3,84.6,6.2,29.8,1.51
2019-06-18,1.4004166666666666,83.6,75.9,79.7,4.3,29.8,0.0
2019-06-19,1.616875,86.0,77.0,75.5,8.1,29.7,0.0
2019-06-20,1.3591666666666666,85.7,78.1,79.0,8.7,29.7,0.0
2019-06-21,1.4607083333333335,86.7,79.3,79.5,12.0,29.8,0.0
2019-06-22,1.3607083333333332,86.5,79.8,80.7,12.1,29.8,0.0
2019-06-23,1.6371666666666667,87.5,79.1,76.7,13.8,29.8,0.02
2019-06-24,1.060125,78.0,72.8,85.2,9.9,29.8,0.88
2019-06-25,0.765375,76.1,72.9,90.1,7.8,29.9,0.42
2019-06-26,0.8258333333333333,79.9,76.5,89.6,7.7,30.0,0.3
2019-06-27,0.9686666666666667,79.6,75.8,89.1,4.0,30.0,0.02
2019-06-28,1.1454583333333332,78.5,73.2,85.7,4.3,30.0,0.08
2019-06-29,1.1555833333333334,75.9,73.0,91.7,6.5,29.9,0.38
2019-06-30,1.2857083333333332,77.9,71.8,82.8,3.4,29.9,0.8
2019-07-01,0.41625,67.7,61.1,80.1,6.3,30.0,0.0
2019-07-02,0.6910833333333333,63.9,57.3,79.9,14.1,29.9,0.0
2019-07-03,0.3709166666666666,62.3,59.4,90.1,8.2,30.0,0.0
2019-07-04,0.521125,69.3,68.0,95.4,9.5,29.8,0.02
2019-07-05,0.5686666666666667,72.7,71.3,95.3,10.0,29.8,0.0
2019-07-06,1.2525,83.0,72.5,72.5,7.7,29.6,0.0
2019-07-07,1.6097916666666665,86.0,77.0,76.2,4.8,29.9,0.0
2019-07-08,1.726375,88.3,73.5,64.2,6.5,29.8,0.0
2019-07-09,1.5925416666666665,85.0,70.8,65.5,5.2,29.9,0.0
2019-07-10,0.8263333333333334,77.0,69.4,77.9,10.7,29.9,0.0
2019-07-11,0.44437499999999996,63.6,60.3,88.8,8.5,30.0,0.0
2019-07-12,0.38066666666666665,59.0,46.8,65.8,5.6,30.1,0.0
2019-07-13,1.4709583333333331,83.4,72.7,70.7,12.6,29.6,0.0
2019-07-14,1.5230833333333333,83.4,71.8,69.0,6.5,29.7,0.45
2019-07-15,1.89274030975,85.5,75.5,72.5,9.1,29.8,0.0
2019-07-16,1.9718693129166667,86.6,75.4,71.0,9.2,29.9,0.0
2019-07-17,1.6922083333333333,86.3,75.4,70.9,7.2,29.9,0.0
2019-07-18,1.55075,86.3,73.6,67.8,7.7,29.9,0.21
2019-07-19,1.6997083333333334,85.8,73.7,68.1,7.9,29.9,0.0
2019-07-20,1.38175,85.7,74.6,70.5,8.4,29.8,0.0
2019-07-21,1.5635000000000001,84.3,74.6,73.6,6.3,29.8,0.01
2019-07-22,1.2917083333333335,85.5,74.4,70.5,4.0,29.9,0.0
2019-07-23,0.9830833333333334,82.1,70.4,68.5,10.2,29.9,0.0
2019-07-24,1.0454999999999999,78.8,60.5,55.5,10.0,29.9,0.0
2019-07-25,1.207625,78.5,60.0,55.4,6.1,29.9,0.0
2019-07-26,1.0992499999999998,81.5,65.0,59.9,6.9,30.0,0.0
2019-07-27,1.8590416666666665,84.3,72.0,68.2,7.0,30.0,0.0
2019-07-28,1.6642083333333335,83.3,72.4,70.6,7.6,30.0,0.0
2019-07-29,1.4356666666666669,82.5,72.5,73.7,7.9,29.9,0.04
2019-07-30,1.536625,83.1,73.2,74.4,8.0,29.9,0.42
2019-07-31,1.444375,84.0,73.1,71.7,5.9,29.9,0.01
2019-08-01,0.41487500000000005,66.1,61.3,85.8,3.4,30.1,0.0
2019-08-02,0.5525,39.7,27.7,62.5,15.9,30.4,0.02
2019-08-03,0.354875,74.1,69.3,85.5,9.8,29.8,0.01
2019-08-04,0.5590833333333333,69.3,63.1,82.8,9.3,29.7,0.97
2019-08-05,0.7094583333333334,77.3,73.5,88.2,11.4,29.6,1.92
2019-08-06,1.5385833333333334,83.8,71.8,69.2,5.2,29.6,0.0
2019-08-07,2.1817397067083335,84.9,77.8,80.7,5.7,29.8,0.0
2019-08-08,1.7770000000000001,88.8,74.5,64.8,7.4,29.8,0.0
2019-08-09,1.8714583333333332,84.5,70.8,66.1,5.5,29.9,0.0
2019-08-10,0.711875,72.8,61.0,67.8,7.7,29.9,0.0
2019-08-11,0.4592083333333333,51.9,46.3,82.1,10.9,30.2,0.0
2019-08-12,0.43929166666666664,60.9,54.0,79.5,6.2,29.9,0.0
2019-08-13,2.2015,90.0,73.6,61.2,6.4,29.8,0.0
2019-08-14,1.8418333333333334,87.7,74.8,67.8,6.7,29.8,0.0
2019-08-15,1.7066249999999998,85.9,73.2,68.1,4.8,29.8,0.0
2019-08-16,1.6865416666666668,85.5,74.7,71.4,6.2,29.8,0.0
2019-08-17,1.9179583333333332,87.0,74.7,67.7,8.1,29.8,0.0
2019-08-18,1.6845416666666668,87.9,75.1,67.3,8.3,29.8,0.0
2019-08-19,1.9433749999999999,87.0,75.1,69.4,7.1,29.9,0.05
2019-08-20,1.421,84.3,74.3,72.8,4.5,29.9,0.0
2019-08-21,1.5516666666666667,85.6,72.5,67.4,4.4,29.9,0.09
2019-08-22,1.6448333333333334,85.6,73.4,68.3,7.8,29.8,0.0
2019-08-23,1.312875,82.3,74.9,79.0,6.9,29.8,0.02
2019-08-24,1.5869583333333335,84.0,73.8,72.8,5.8,29.8,0.16
2019-08-25,1.4721666666666666,82.3,75.7,81.4,6.4,29.7,0.01
2019-08-26,1.6765833333333333,85.8,76.1,74.7,6.6,29.7,1.5
2019-08-27,1.4062083333333335,87.0,75.3,69.7,6.4,29.8,0.0
2019-08-28,1.5904999999999998,82.1,74.1,78.5,4.8,29.9,0.0
2019-08-29,1.4763333333333335,82.9,73.0,73.5,3.7,29.9,0.29
2019-08-30,1.5179583333333333,84.5,73.9,72.4,6.4,29.9,0.17
2019-08-31,1.4271666666666667,83.8,72.5,70.2,6.1,29.9,0.0
2019-09-01,0.371125,56.3,39.9,57.3,9.3,30.3,0.0
2019-09-02,0.6049583333333334,41.6,32.1,69.2,10.0,30.3,0.0
2019-09-03,0.37645833333333334,74.7,69.1,83.6,9.3,29.7,0.0
2019-09-04,0.7016249999999999,74.0,58.6,65.6,3.7,29.8,0.01
2019-09-05,0.9490416666666667,78.2,74.9,90.1,10.8,29.7,0.08
2019-09-06,2.1685416666666666,84.8,74.2,72.3,5.5,29.8,0.0
2019-09-07,1.6580833333333331,86.8,75.5,71.6,5.4,29.8,0.31
2019-09-08,1.2394583333333333,88.7,74.0,64.2,7.5,29.8,0.0
2019-09-09,1.455875,84.6,71.5,67.4,7.7,29.9,0.0
2019-09-10,0.85125,76.8,68.1,76.0,7.3,29.8,0.0
2019-09-11,0.40162499999999995,51.7,38.9,65.6,2.4,30.1,0.01
2019-09-12,0.4705,73.8,65.6,76.6,6.8,29.7,0.0
2019-09-13,1.07325,82.9,70.9,70.2,4.5,29.9,0.05
2019-09-14,1.4329583333333333,84.3,68.8,63.2,7.2,29.9,0.0
2019-09-15,1.329,83.5,69.7,65.9,6.0,29.9,0.0
2019-09-16,1.1844166666666667,81.4,71.5,73.8,9.5,29.8,0.0
2019-09-17,0.7715416666666667,77.3,73.8,89.2,12.6,29.8,0.05
2019-09-18,0.8077083333333334,77.6,74.9,91.5,6.7,29.7,1.15
2019-09-19,0.7148333333333333,77.1,74.5,91.6,9.9,29.8,1.39
2019-09-20,0.7923749999999999,79.8,74.6,84.4,8.9,29.9,9.21
2019-09-21,1.1561666666666668,81.5,73.0,77.0,10.2,29.9,0.88
2019-09-22,1.144875,81.0,74.8,82.1,7.5,29.9,0.0
2019-09-23,1.0509583333333332,81.2,75.7,84.2,5.5,29.9,0.0
2019-09-24,1.116875,81.0,71.3,74.6,5.9,29.8,0.26
2019-09-25,1.1454583333333332,80.3,70.6,74.2,5.7,29.8,0.0
2019-09-26,1.175375,79.8,69.8,74.0,4.7,29.8,0.0
2019-09-27,1.0269166666666667,78.4,74.1,86.9,6.2,29.8,0.0
2019-09-28,1.2314166666666668,82.7,73.8,76.0,8.8,29.8,0.28
2019-09-29,1.24575,83.1,73.8,74.2,10.0,29.9,0.0
2019-09-30,1.13425,83.5,75.0,76.8,10.0,29.9,0.0
2019-10-01,0.4087083333333333,50.8,35.5,59.5,3.9,30.2,0.0
2019-10-02,0.5910416666666666,58.9,54.3,85.1,9.8,30.0,0.0
2019-10-03,0.58445,72.5,69.1,89.8,7.0,29.9,0.0
2019-10-04,0.7982916666666666,75.5,60.9,64.9,11.4,29.6,0.0
2019-10-05,0.735375,70.8,68.2,91.6,8.6,29.8,3.15
2019-10-06,1.4632916666666667,83.4,73.3,72.3,9.4,30.0,0.0
2019-10-07,1.6817083333333331,86.6,74.1,68.1,3.2,29.8,0.0
2019-10-08,1.1105833333333333,88.2,74.0,65.1,5.9,29.8,0.0
2019-10-09,1.1427916666666667,81.9,73.6,77.4,6.1,29.9,0.0
2019-10-10,0.9960833333333333,81.8,70.2,69.6,10.0,29.8,0.0
2019-10-11,0.416375,59.8,49.9,72.6,4.9,30.0,0.0
2019-10-12,0.404125,53.4,47.8,81.7,14.8,30.0,0.01
2019-10-13,0.395,68.3,55.0,63.7,5.4,29.9,0.0
2019-10-14,0.9615416666666666,77.6,70.7,79.4,7.9,29.8,0.0
2019-10-15,1.3391250000000001,82.3,73.4,76.1,6.3,29.8,0.11
2019-10-16,0.6267083333333333,71.0,66.7,86.1,8.4,29.9,1.03
2019-10-17,0.3657916666666667,60.2,50.9,72.5,6.6,29.9,0.0
2019-10-18,0.395125,65.9,56.3,73.3,4.5,29.7,0.0
2019-10-19,1.0367083333333333,75.5,67.3,77.6,4.0,29.6,0.0
2019-10-20,1.018625,81.8,73.1,75.9,8.1,29.7,0.0
2019-10-21,0.7650833333333332,73.9,63.9,72.7,9.3,29.7,0.26
2019-10-22,0.46337500000000004,65.3,44.1,50.6,5.7,30.0,0.35
2019-10-23,0.41483333333333333,66.1,52.1,63.2,9.2,30.0,0.0
2019-10-24,0.6680416666666668,69.9,62.6,78.5,11.3,29.9,0.0
2019-10-25,0.48604166666666665,56.6,52.0,84.5,13.8,29.9,0.93
2019-10-26,0.343375,56.1,47.0,72.8,7.6,29.8,0.26
2019-10-27,0.40087500000000004,64.0,55.3,75.4,6.0,29.9,0.0
2019-10-28,0.46774999999999994,68.1,61.7,80.7,8.4,29.9,0.0
2019-10-29,0.501375,70.0,66.2,87.9,8.6,29.8,0.0
2019-10-30,0.45508333333333334,59.9,56.7,89.1,11.3,29.8,2.11
2019-10-31,0.47054166666666664,46.8,32.0,58.6,13.8,30.2,0.24
2019-11-01,0.4066666666666667,55.3,48.5,79.7,8.9,30.0,0.0
2019-11-02,0.34712499999999996,68.7,67.3,95.5,7.9,29.8,0.1
2019-11-03,0.549125,71.7,68.2,89.6,8.6,30.0,0.0
2019-11-04,0.5599583333333333,72.3,65.9,80.8,8.5,29.6,0.0
2019-11-05,0.713625,71.4,70.4,96.8,6.4,29.7,0.0
2019-11-06,1.0868333333333333,79.0,65.0,63.4,7.4,29.9,0.0
2019-11-07,1.6890416666666666,86.8,73.9,66.4,6.3,29.8,0.0
2019-11-08,1.5174166666666666,88.8,74.9,65.3,6.6,29.8,0.0
2019-11-09,1.2669583333333334,81.2,73.7,79.2,5.4,30.0,1.63
2019-11-10,0.48733333333333334,66.4,60.0,80.3,12.6,29.9,0.0
2019-11-11,0.3829166666666666,59.4,53.3,80.7,12.1,29.9,0.0
2019-11-12,0.5489166666666666,49.0,36.6,64.3,10.3,30.3,0.22
2019-11-13,0.59725,39.3,26.3,61.3,4.2,30.2,0.0
2019-11-14,0.48412499999999997,45.4,39.9,81.5,9.0,30.1,0.0
2019-11-15,0.4207083333333333,47.3,38.9,76.0,5.1,30.2,0.16
2019-11-16,0.3973333333333333,48.4,37.8,70.3,2.3,30.1,0.0
2019-11-17,0.41570833333333335,54.5,44.1,71.0,1.6,29.9,0.0
2019-11-18,0.3559583333333333,58.3,47.0,70.6,2.3,29.8,0.0
2019-11-19,0.35325,61.5,52.0,75.0,3.6,29.9,0.0
2019-11-20,0.3618333333333333,68.4,61.2,79.2,10.7,29.9,0.0
2019-11-21,0.38595833333333335,74.0,66.3,77.2,11.0,29.9,0.0
2019-11-22,0.41450000000000004,68.2,62.6,82.6,7.4,29.9,0.03
2019-11-23,0.3285,54.2,43.1,67.7,8.1,29.9,0.01
2019-11-24,0.41687499999999994,54.9,42.3,66.3,2.6,29.9,0.0
2019-11-25,0.39995833333333336,68.1,60.1,76.6,7.8,29.6,0.0
2019-11-26,0.43133333333333335,76.8,68.4,75.8,9.6,29.6,0.0
2019-11-27,0.43191666666666667,66.4,36.9,36.1,14.1,30.0,0.0
2019-11-28,0.5062916666666667,67.2,55.0,67.1,12.0,30.1,0.0
2019-11-29,0.42516666666666664,72.7,69.4,89.4,13.6,29.9,0.0
